month,loan_id,product,region,branch,disbursed_amount,outstanding_amount,dpd,due_date,payment_date,is_paid,customer_segment,charge_off_flag
2025-02-01,L00619,Auto Loan,West,B006,888030,867186,0,2025-02-16,,0,Prime,0
2025-03-01,L00619,Auto Loan,West,B006,888030,867186,0,2025-03-28,,0,Prime,0
2025-04-01,L00619,Auto Loan,West,B006,888030,846342,0,2025-04-27,2025-04-26,1,Prime,0
2025-05-01,L00619,Auto Loan,West,B006,888030,832286,0,2025-05-25,2025-05-09,1,Prime,0
2025-06-01,L00619,Auto Loan,West,B006,888030,811218,0,2025-06-28,2025-06-04,1,Prime,0
2025-07-01,L00619,Auto Loan,West,B006,888030,787000,0,2025-07-10,2025-07-03,1,Prime,0
2025-08-01,L00619,Auto Loan,West,B006,888030,787000,0,2025-08-01,,0,Prime,0
2025-09-01,L00619,Auto Loan,West,B006,888030,787000,0,2025-09-01,,0,Prime,0
2025-10-01,L00619,Auto Loan,West,B006,888030,775718,0,2025-10-11,2025-10-09,1,Prime,0
2024-11-01,L00620,Auto Loan,East,B011,308580,301729,0,2024-11-03,2024-11-26,0,Prime,0
2024-12-01,L00620,Auto Loan,East,B011,308580,295425,0,2024-12-09,2024-12-21,0,Prime,0
2025-01-01,L00620,Auto Loan,East,B011,308580,287180,0,2025-01-10,2025-01-05,1,Prime,0
2025-02-01,L00620,Auto Loan,East,B011,308580,281454,0,2025-02-04,2025-02-26,0,Prime,0
2025-03-01,L00620,Auto Loan,East,B011,308580,274291,0,2025-03-11,2025-03-07,1,Prime,0
2025-04-01,L00620,Auto Loan,East,B011,308580,265071,0,2025-04-03,2025-04-06,0,Prime,0
2025-05-01,L00620,Auto Loan,East,B011,308580,258951,0,2025-05-12,2025-05-03,1,Prime,0
2025-06-01,L00620,Auto Loan,East,B011,308580,252076,0,2025-06-13,2025-06-15,0,Prime,0
2025-07-01,L00620,Auto Loan,East,B011,308580,246241,0,2025-07-18,2025-07-04,1,Prime,0
2025-08-01,L00620,Auto Loan,East,B011,308580,239339,0,2025-08-28,2025-08-13,1,Prime,0
2025-09-01,L00620,Auto Loan,East,B011,308580,239339,0,2025-09-25,,0,Prime,0
2025-10-01,L00620,Auto Loan,East,B011,308580,239339,0,2025-10-22,,0,Prime,0
2024-11-01,L00621,Personal Loan,Central,B005,629550,618108,0,2024-11-10,2024-11-24,0,Standard,0
2024-12-01,L00621,Personal Loan,Central,B005,629550,607336,0,2024-12-09,2024-12-27,0,Standard,0
2025-01-01,L00621,Personal Loan,Central,B005,629550,600311,0,2025-01-18,2025-01-12,1,Standard,0
2025-02-01,L00621,Personal Loan,Central,B005,629550,581866,0,2025-02-10,2025-02-27,0,Standard,0
2025-03-01,L00621,Personal Loan,Central,B005,629550,581866,0,2025-03-15,,0,Standard,0
2025-04-01,L00621,Personal Loan,Central,B005,629550,569012,0,2025-04-14,2025-04-05,1,Standard,0
2025-05-01,L00621,Personal Loan,Central,B005,629550,554203,0,2025-05-04,2025-05-17,0,Standard,0
2025-06-01,L00621,Personal Loan,Central,B005,629550,536087,0,2025-06-05,2025-06-06,0,Standard,0
2025-07-01,L00621,Personal Loan,Central,B005,629550,522685,0,2025-07-25,2025-07-27,0,Standard,0
2025-08-01,L00621,Personal Loan,Central,B005,629550,522685,0,2025-08-28,,0,Standard,0
2025-09-01,L00621,Personal Loan,Central,B005,629550,506200,0,2025-09-06,2025-09-07,0,Standard,0
2025-10-01,L00621,Personal Loan,Central,B005,629550,506200,0,2025-10-28,,0,Standard,0
2024-11-01,L00622,Personal Loan,East,B004,821872,809923,0,2024-11-18,2024-11-02,1,Standard,0
2024-12-01,L00622,Personal Loan,East,B004,821872,793901,0,2024-12-04,2024-12-21,0,Standard,0
2025-01-01,L00622,Personal Loan,East,B004,821872,776122,0,2025-01-23,2025-01-03,1,Standard,0
2025-02-01,L00622,Personal Loan,East,B004,821872,753420,0,2025-02-11,2025-02-16,0,Standard,0
2025-03-01,L00622,Personal Loan,East,B004,821872,753420,0,2025-03-12,,0,Standard,0
2025-04-01,L00622,Personal Loan,East,B004,821872,738027,0,2025-04-23,2025-04-28,0,Standard,0
2025-05-01,L00622,Personal Loan,East,B004,821872,716684,0,2025-05-10,2025-05-15,0,Standard,0
2025-06-01,L00622,Personal Loan,East,B004,821872,697094,0,2025-06-10,2025-06-25,0,Standard,0
2025-07-01,L00622,Personal Loan,East,B004,821872,678877,0,2025-07-12,2025-07-14,0,Standard,0
2025-08-01,L00622,Personal Loan,East,B004,821872,658547,0,2025-08-06,2025-08-06,1,Standard,0
2025-09-01,L00622,Personal Loan,East,B004,821872,634750,0,2025-09-07,2025-09-09,0,Standard,0
2025-10-01,L00622,Personal Loan,East,B004,821872,634750,0,2025-10-22,,0,Standard,0
2024-11-01,L00623,Auto Loan,West,B005,370897,360335,0,2024-11-11,2024-11-04,1,Standard,0
2024-12-01,L00623,Auto Loan,West,B005,370897,353680,0,2024-12-10,2024-12-15,0,Standard,0
2025-01-01,L00623,Auto Loan,West,B005,370897,353680,0,2025-01-19,,0,Standard,0
2025-02-01,L00623,Auto Loan,West,B005,370897,349724,0,2025-02-21,2025-02-14,1,Standard,0
2025-03-01,L00623,Auto Loan,West,B005,370897,340137,0,2025-03-03,2025-03-16,0,Standard,0
2025-04-01,L00623,Auto Loan,West,B005,370897,334646,0,2025-04-28,2025-04-24,1,Standard,0
2025-05-01,L00623,Auto Loan,West,B005,370897,330438,0,2025-05-15,2025-05-02,1,Standard,0
2025-06-01,L00623,Auto Loan,West,B005,370897,325332,0,2025-06-09,2025-06-03,1,Standard,0
2025-07-01,L00623,Auto Loan,West,B005,370897,325332,0,2025-07-04,,0,Standard,0
2025-08-01,L00623,Auto Loan,West,B005,370897,318202,0,2025-08-04,2025-08-10,0,Standard,0
2025-09-01,L00623,Auto Loan,West,B005,370897,310498,0,2025-09-15,2025-09-15,1,Standard,0
2025-10-01,L00623,Auto Loan,West,B005,370897,304708,0,2025-10-24,2025-10-04,1,Standard,0
2024-11-01,L00624,Gold Loan,South,B008,342661,338795,0,2024-11-10,2024-11-07,1,Prime,0
2024-12-01,L00624,Gold Loan,South,B008,342661,332597,0,2024-12-18,2024-12-06,1,Prime,0
2025-01-01,L00624,Gold Loan,South,B008,342661,324736,0,2025-01-01,2025-01-28,0,Prime,0
2025-02-01,L00624,Gold Loan,South,B008,342661,319266,0,2025-02-18,2025-02-04,1,Prime,0
2025-03-01,L00624,Gold Loan,South,B008,342661,319266,0,2025-03-24,,0,Prime,0
2025-04-01,L00624,Gold Loan,South,B008,342661,309740,0,2025-04-17,2025-04-02,1,Prime,0
2025-05-01,L00624,Gold Loan,South,B008,342661,306055,0,2025-05-03,2025-05-20,0,Prime,0
2025-06-01,L00624,Gold Loan,South,B008,342661,306055,0,2025-06-10,,0,Prime,0
2025-07-01,L00624,Gold Loan,South,B008,342661,301222,0,2025-07-06,2025-07-15,0,Prime,0
2025-08-01,L00624,Gold Loan,South,B008,342661,292559,0,2025-08-26,2025-08-07,1,Prime,0
2025-09-01,L00624,Gold Loan,South,B008,342661,288491,0,2025-09-09,2025-09-23,0,Prime,0
2025-10-01,L00624,Gold Loan,South,B008,342661,288491,0,2025-10-05,,0,Prime,0
2024-11-01,L00625,Home Loan,Central,B002,170195,170000,30,2024-11-11,,0,Subprime,0
2024-12-01,L00625,Home Loan,Central,B002,170195,166366,0,2024-12-26,2024-12-09,1,Subprime,0
2025-01-01,L00625,Home Loan,Central,B002,170195,164035,0,2025-01-16,2025-01-19,0,Subprime,0
2025-02-01,L00625,Home Loan,Central,B002,170195,161641,0,2025-02-14,2025-02-04,1,Subprime,0
2025-03-01,L00625,Home Loan,Central,B002,170195,159390,0,2025-03-21,2025-03-23,0,Subprime,0
2025-04-01,L00625,Home Loan,Central,B002,170195,156450,0,2025-04-18,2025-04-03,1,Subprime,0
2025-05-01,L00625,Home Loan,Central,B002,170195,152928,0,2025-05-06,2025-05-17,0,Subprime,0
2025-06-01,L00625,Home Loan,Central,B002,170195,149837,0,2025-06-07,2025-06-03,1,Subprime,0
2025-07-01,L00625,Home Loan,Central,B002,170195,146524,0,2025-07-10,2025-07-24,0,Subprime,0
2025-08-01,L00625,Home Loan,Central,B002,170195,142788,0,2025-08-05,2025-08-10,0,Subprime,0
2025-09-01,L00625,Home Loan,Central,B002,170195,139355,0,2025-09-23,2025-09-17,1,Subprime,0
2025-10-01,L00625,Home Loan,Central,B002,170195,138855,30,2025-10-23,,0,Subprime,0
2024-11-01,L00626,Auto Loan,East,B015,341748,336818,0,2024-11-08,2024-11-21,0,Prime,0
2024-12-01,L00626,Auto Loan,East,B015,341748,326597,0,2024-12-21,2024-12-25,0,Prime,0
2025-01-01,L00626,Auto Loan,East,B015,341748,318763,0,2025-01-26,2025-01-15,1,Prime,0
2025-02-01,L00626,Auto Loan,East,B015,341748,313181,0,2025-02-19,2025-02-19,1,Prime,0
2025-03-01,L00626,Auto Loan,East,B015,341748,303295,0,2025-03-17,2025-03-08,1,Prime,0
2025-04-01,L00626,Auto Loan,East,B015,341748,296381,0,2025-04-06,2025-04-27,0,Prime,0
2025-05-01,L00626,Auto Loan,East,B015,341748,287281,0,2025-05-11,2025-05-22,0,Prime,0
2025-06-01,L00626,Auto Loan,East,B015,341748,287281,0,2025-06-02,,0,Prime,0
2025-07-01,L00626,Auto Loan,East,B015,341748,283608,0,2025-07-19,2025-07-16,1,Prime,0
2025-08-01,L00626,Auto Loan,East,B015,341748,283608,0,2025-08-03,,0,Prime,0
2025-09-01,L00626,Auto Loan,East,B015,341748,279108,0,2025-09-15,2025-09-28,0,Prime,0
2025-10-01,L00626,Auto Loan,East,B015,341748,272640,0,2025-10-14,2025-10-18,0,Prime,0
2024-11-01,L00627,Gold Loan,Central,B007,2252517,2252517,0,2024-11-21,,0,Standard,0
2024-12-01,L00627,Gold Loan,Central,B007,2252517,2252517,0,2024-12-26,,0,Standard,0
2025-01-01,L00627,Gold Loan,Central,B007,2252517,2221512,0,2025-01-23,2025-01-25,0,Standard,0
2025-02-01,L00627,Gold Loan,Central,B007,2252517,2180623,0,2025-02-21,2025-02-08,1,Standard,0
2025-03-01,L00627,Gold Loan,Central,B007,2252517,2144954,0,2025-03-14,2025-03-16,0,Standard,0
2025-04-01,L00627,Gold Loan,Central,B007,2252517,2104199,0,2025-04-09,2025-04-14,0,Standard,0
2025-05-01,L00627,Gold Loan,Central,B007,2252517,2064937,0,2025-05-16,2025-05-27,0,Standard,0
2025-06-01,L00627,Gold Loan,Central,B007,2252517,2026976,0,2025-06-17,2025-06-08,1,Standard,0
2025-07-01,L00627,Gold Loan,Central,B007,2252517,1973457,0,2025-07-17,2025-07-05,1,Standard,0
2025-08-01,L00627,Gold Loan,Central,B007,2252517,1907100,0,2025-08-08,2025-08-18,0,Standard,0
2025-09-01,L00627,Gold Loan,Central,B007,2252517,1870517,0,2025-09-23,2025-09-10,1,Standard,0
2025-10-01,L00627,Gold Loan,Central,B007,2252517,1870517,0,2025-10-07,,0,Standard,0
2024-11-01,L00628,Auto Loan,West,B013,477509,469010,0,2024-11-06,2024-11-28,0,Prime,0
2024-12-01,L00628,Auto Loan,West,B013,477509,469010,0,2024-12-16,,0,Prime,0
2025-01-01,L00628,Auto Loan,West,B013,477509,455515,0,2025-01-18,2025-01-03,1,Prime,0
2025-02-01,L00628,Auto Loan,West,B013,477509,448751,0,2025-02-08,2025-02-14,0,Prime,0
2025-03-01,L00628,Auto Loan,West,B013,477509,448751,0,2025-03-08,,0,Prime,0
2025-04-01,L00628,Auto Loan,West,B013,477509,443117,0,2025-04-10,2025-04-09,1,Prime,0
2025-05-01,L00628,Auto Loan,West,B013,477509,433448,0,2025-05-27,2025-05-01,1,Prime,0
2025-06-01,L00628,Auto Loan,West,B013,477509,421256,0,2025-06-04,2025-06-14,0,Prime,0
2025-07-01,L00628,Auto Loan,West,B013,477509,420072,0,2025-07-15,,0,Prime,0
2025-08-01,L00628,Auto Loan,West,B013,477509,420072,0,2025-08-20,,0,Prime,0
2025-09-01,L00628,Auto Loan,West,B013,477509,407711,0,2025-09-02,2025-09-16,0,Prime,0
2025-10-01,L00628,Auto Loan,West,B013,477509,399370,0,2025-10-02,2025-10-13,0,Prime,0
2024-11-01,L00629,Auto Loan,East,B004,271117,263133,0,2024-11-21,2024-11-03,1,Subprime,0
2024-12-01,L00629,Auto Loan,East,B004,271117,256170,0,2024-12-22,2024-12-01,1,Subprime,0
2025-01-01,L00629,Auto Loan,East,B004,271117,256170,0,2025-01-11,,0,Subprime,0
2025-02-01,L00629,Auto Loan,East,B004,271117,250356,0,2025-02-27,2025-02-02,1,Subprime,0
2025-03-01,L00629,Auto Loan,East,B004,271117,250356,30,2025-03-01,,0,Subprime,0
2025-04-01,L00629,Auto Loan,East,B004,271117,250356,0,2025-04-14,,0,Subprime,0
2025-05-01,L00629,Auto Loan,East,B004,271117,250356,0,2025-05-07,,0,Subprime,0
2025-06-01,L00629,Auto Loan,East,B004,271117,245615,0,2025-06-06,2025-06-23,0,Subprime,0
2025-07-01,L00629,Auto Loan,East,B004,271117,241750,0,2025-07-03,2025-07-10,0,Subprime,0
2025-08-01,L00629,Auto Loan,East,B004,271117,233752,0,2025-08-27,2025-08-20,1,Subprime,0
2025-09-01,L00629,Auto Loan,East,B004,271117,226783,0,2025-09-26,2025-09-13,1,Subprime,0
2025-10-01,L00629,Auto Loan,East,B004,271117,226783,0,2025-10-25,,0,Subprime,0
2024-11-01,L00630,Education Loan,West,B009,175325,171508,0,2024-11-21,2024-11-23,0,Standard,0
2024-12-01,L00630,Education Loan,West,B009,175325,167015,0,2024-12-24,2024-12-23,1,Standard,0
2025-01-01,L00630,Education Loan,West,B009,175325,164139,0,2025-01-04,2025-01-25,0,Standard,0
2025-02-01,L00630,Education Loan,West,B009,175325,160917,0,2025-02-10,2025-02-07,1,Standard,0
2025-03-01,L00630,Education Loan,West,B009,175325,158680,0,2025-03-15,2025-03-04,1,Standard,0
2025-04-01,L00630,Education Loan,West,B009,175325,158680,0,2025-04-19,,0,Standard,0
2025-05-01,L00630,Education Loan,West,B009,175325,156197,0,2025-05-06,2025-05-20,0,Standard,0
2025-06-01,L00630,Education Loan,West,B009,175325,152037,0,2025-06-10,2025-06-03,1,Standard,0
2025-07-01,L00630,Education Loan,West,B009,175325,147369,0,2025-07-28,2025-07-11,1,Standard,0
2025-08-01,L00630,Education Loan,West,B009,175325,144210,0,2025-08-02,2025-08-11,0,Standard,0
2025-09-01,L00630,Education Loan,West,B009,175325,142256,0,2025-09-18,2025-09-08,1,Standard,0
2025-10-01,L00630,Education Loan,West,B009,175325,137084,0,2025-10-12,2025-10-17,0,Standard,0
2024-11-01,L00631,Personal Loan,West,B007,138818,136775,0,2024-11-26,2024-11-04,1,Prime,0
2024-12-01,L00631,Personal Loan,West,B007,138818,136775,0,2024-12-13,,0,Prime,0
2025-01-01,L00631,Personal Loan,West,B007,138818,133390,0,2025-01-21,2025-01-05,1,Prime,0
2025-02-01,L00631,Personal Loan,West,B007,138818,131781,0,2025-02-13,2025-02-15,0,Prime,0
2025-03-01,L00631,Personal Loan,West,B007,138818,128147,0,2025-03-25,2025-03-04,1,Prime,0
2025-04-01,L00631,Personal Loan,West,B007,138818,128147,30,2025-04-20,,0,Prime,0
2025-05-01,L00631,Personal Loan,West,B007,138818,124307,0,2025-05-06,2025-05-20,0,Prime,0
2025-06-01,L00631,Personal Loan,West,B007,138818,124307,0,2025-06-18,,0,Prime,0
2025-07-01,L00631,Personal Loan,West,B007,138818,122265,0,2025-07-13,2025-07-04,1,Prime,0
2025-08-01,L00631,Personal Loan,West,B007,138818,118542,0,2025-08-25,2025-08-14,1,Prime,0
2025-09-01,L00631,Personal Loan,West,B007,138818,118542,0,2025-09-20,,0,Prime,0
2025-10-01,L00631,Personal Loan,West,B007,138818,118542,0,2025-10-19,,0,Prime,0
2024-11-01,L00632,Personal Loan,Central,B003,451005,443922,0,2024-11-24,2024-11-20,1,Prime,0
2024-12-01,L00632,Personal Loan,Central,B003,451005,437732,0,2024-12-10,2024-12-09,1,Prime,0
2025-01-01,L00632,Personal Loan,Central,B003,451005,431864,0,2025-01-10,2025-01-24,0,Prime,0
2025-02-01,L00632,Personal Loan,Central,B003,451005,419893,0,2025-02-20,2025-02-15,1,Prime,0
2025-03-01,L00632,Personal Loan,Central,B003,451005,407517,0,2025-03-02,2025-03-03,0,Prime,0
2025-04-01,L00632,Personal Loan,Central,B003,451005,400850,0,2025-04-09,2025-04-01,1,Prime,0
2025-05-01,L00632,Personal Loan,Central,B003,451005,391621,0,2025-05-01,2025-05-14,0,Prime,0
2025-06-01,L00632,Personal Loan,Central,B003,451005,391621,0,2025-06-22,,0,Prime,0
2025-07-01,L00632,Personal Loan,Central,B003,451005,382875,0,2025-07-16,2025-07-24,0,Prime,0
2025-08-01,L00632,Personal Loan,Central,B003,451005,370806,0,2025-08-21,2025-08-07,1,Prime,0
2025-09-01,L00632,Personal Loan,Central,B003,451005,358742,0,2025-09-11,2025-09-15,0,Prime,0
2025-10-01,L00632,Personal Loan,Central,B003,451005,347258,0,2025-10-16,2025-10-10,1,Prime,0
2024-11-01,L00633,Auto Loan,South,B013,499570,490546,0,2024-11-25,2024-11-17,1,Standard,0
2024-12-01,L00633,Auto Loan,South,B013,499570,490546,0,2024-12-24,,0,Standard,0
2025-01-01,L00633,Auto Loan,South,B013,499570,481631,0,2025-01-26,2025-01-18,1,Standard,0
2025-02-01,L00633,Auto Loan,South,B013,499570,481631,0,2025-02-01,,0,Standard,0
2025-03-01,L00633,Auto Loan,South,B013,499570,481631,0,2025-03-22,,0,Standard,0
2025-04-01,L00633,Auto Loan,South,B013,499570,468392,0,2025-04-13,2025-04-26,0,Standard,0
2025-05-01,L00633,Auto Loan,South,B013,499570,460430,0,2025-05-25,2025-05-13,1,Standard,0
2025-06-01,L00633,Auto Loan,South,B013,499570,448942,0,2025-06-27,2025-06-19,1,Standard,0
2025-07-01,L00633,Auto Loan,South,B013,499570,443463,0,2025-07-21,2025-07-06,1,Standard,0
2025-08-01,L00633,Auto Loan,South,B013,499570,433162,0,2025-08-03,2025-08-28,0,Standard,0
2025-09-01,L00633,Auto Loan,South,B013,499570,419003,0,2025-09-17,2025-09-01,1,Standard,0
2025-10-01,L00633,Auto Loan,South,B013,499570,405430,0,2025-10-27,2025-10-08,1,Standard,0
2024-11-01,L00634,Home Loan,North,B005,58421,57792,0,2024-11-20,2024-11-02,1,Standard,0
2024-12-01,L00634,Home Loan,North,B005,58421,56150,0,2024-12-07,2024-12-26,0,Standard,0
2025-01-01,L00634,Home Loan,North,B005,58421,56150,0,2025-01-09,,0,Standard,0
2025-02-01,L00634,Home Loan,North,B005,58421,54630,0,2025-02-17,2025-02-23,0,Standard,0
2025-03-01,L00634,Home Loan,North,B005,58421,53842,0,2025-03-28,2025-03-26,1,Standard,0
2025-04-01,L00634,Home Loan,North,B005,58421,53028,0,2025-04-27,2025-04-28,0,Standard,0
2025-05-01,L00634,Home Loan,North,B005,58421,51725,0,2025-05-11,2025-05-27,0,Standard,0
2025-06-01,L00634,Home Loan,North,B005,58421,50767,0,2025-06-18,2025-06-26,0,Standard,0
2025-07-01,L00634,Home Loan,North,B005,58421,50767,0,2025-07-14,,0,Standard,0
2025-08-01,L00634,Home Loan,North,B005,58421,50767,0,2025-08-27,,0,Standard,0
2025-09-01,L00634,Home Loan,North,B005,58421,50092,0,2025-09-10,2025-09-07,1,Standard,0
2025-10-01,L00634,Home Loan,North,B005,58421,50092,0,2025-10-16,,0,Standard,0
2024-11-01,L00635,Gold Loan,North,B004,255901,251902,0,2024-11-14,2024-11-12,1,Subprime,0
2024-12-01,L00635,Gold Loan,North,B004,255901,251902,0,2024-12-22,,0,Subprime,0
2025-01-01,L00635,Gold Loan,North,B004,255901,247114,0,2025-01-14,2025-01-06,1,Subprime,0
2025-02-01,L00635,Gold Loan,North,B004,255901,240698,0,2025-02-28,2025-02-27,1,Subprime,0
2025-03-01,L00635,Gold Loan,North,B004,255901,240698,0,2025-03-17,,0,Subprime,0
2025-04-01,L00635,Gold Loan,North,B004,255901,240698,0,2025-04-11,,0,Subprime,0
2025-05-01,L00635,Gold Loan,North,B004,255901,233206,0,2025-05-06,2025-05-23,0,Subprime,0
2025-06-01,L00635,Gold Loan,North,B004,255901,226522,0,2025-06-18,2025-06-14,1,Subprime,0
2025-07-01,L00635,Gold Loan,North,B004,255901,222694,0,2025-07-17,2025-07-25,0,Subprime,0
2025-08-01,L00635,Gold Loan,North,B004,255901,215801,0,2025-08-23,2025-08-11,1,Subprime,0
2025-09-01,L00635,Gold Loan,North,B004,255901,211844,0,2025-09-25,2025-09-22,1,Subprime,0
2025-10-01,L00635,Gold Loan,North,B004,255901,204797,0,2025-10-11,2025-10-23,0,Subprime,0
2024-11-01,L00636,Auto Loan,Central,B010,376693,376693,0,2024-11-22,,0,Prime,0
2024-12-01,L00636,Auto Loan,Central,B010,376693,372753,0,2024-12-05,2024-12-20,0,Prime,0
2025-01-01,L00636,Auto Loan,Central,B010,376693,363547,0,2025-01-04,2025-01-26,0,Prime,0
2025-02-01,L00636,Auto Loan,Central,B010,376693,357984,0,2025-02-21,2025-02-11,1,Prime,0
2025-03-01,L00636,Auto Loan,Central,B010,376693,357984,30,2025-03-04,,0,Prime,0
2025-04-01,L00636,Auto Loan,Central,B010,376693,352172,0,2025-04-25,2025-04-09,1,Prime,0
2025-05-01,L00636,Auto Loan,Central,B010,376693,343337,0,2025-05-01,2025-05-09,0,Prime,0
2025-06-01,L00636,Auto Loan,Central,B010,376693,343337,0,2025-06-25,,0,Prime,0
2025-07-01,L00636,Auto Loan,Central,B010,376693,343337,0,2025-07-02,,0,Prime,0
2025-08-01,L00636,Auto Loan,Central,B010,376693,339367,0,2025-08-11,2025-08-19,0,Prime,0
2025-09-01,L00636,Auto Loan,Central,B010,376693,334025,0,2025-09-21,2025-09-21,1,Prime,0
2025-10-01,L00636,Auto Loan,Central,B010,376693,325125,0,2025-10-13,2025-10-11,1,Prime,0
2024-11-01,L00637,Personal Loan,South,B002,167581,167581,0,2024-11-13,,0,Standard,0
2024-12-01,L00637,Personal Loan,South,B002,167581,167581,0,2024-12-13,,0,Standard,0
2025-01-01,L00637,Personal Loan,South,B002,167581,167581,0,2025-01-27,,0,Standard,0
2025-02-01,L00637,Personal Loan,South,B002,167581,163967,0,2025-02-10,2025-02-01,1,Standard,0
2025-03-01,L00637,Personal Loan,South,B002,167581,160800,0,2025-03-17,2025-03-25,0,Standard,0
2025-04-01,L00637,Personal Loan,South,B002,167581,160800,0,2025-04-26,,0,Standard,0
2025-05-01,L00637,Personal Loan,South,B002,167581,160800,30,2025-05-28,,0,Standard,0
2025-06-01,L00637,Personal Loan,South,B002,167581,157631,0,2025-06-27,2025-06-20,1,Standard,0
2025-07-01,L00637,Personal Loan,South,B002,167581,154507,0,2025-07-03,2025-07-18,0,Standard,0
2025-08-01,L00637,Personal Loan,South,B002,167581,154507,0,2025-08-28,,0,Standard,0
2025-09-01,L00637,Personal Loan,South,B002,167581,151320,0,2025-09-23,2025-09-27,0,Standard,0
2025-10-01,L00637,Personal Loan,South,B002,167581,147143,0,2025-10-06,2025-10-22,0,Standard,0
2024-11-01,L00638,Personal Loan,South,B008,160163,160163,90,2024-11-04,,0,Standard,0
2024-12-01,L00638,Personal Loan,South,B008,160163,160163,60,2024-12-12,,0,Standard,0
2025-01-01,L00638,Personal Loan,South,B008,160163,160163,60,2025-01-19,,0,Standard,0
2025-02-01,L00638,Personal Loan,South,B008,160163,159890,90,2025-02-05,,0,Standard,0
2025-03-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-03-02,,0,Standard,0
2025-04-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-04-02,,0,Standard,0
2025-05-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-05-01,,0,Standard,0
2025-06-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-06-09,,0,Standard,0
2025-07-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-07-02,,0,Standard,0
2025-08-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-08-25,,0,Standard,0
2025-09-01,L00638,Personal Loan,South,B008,160163,159890,60,2025-09-04,,0,Standard,0
2025-10-01,L00638,Personal Loan,South,B008,160163,159890,90,2025-10-18,,0,Standard,0
2024-11-01,L00639,Gold Loan,East,B003,97348,97348,90,2024-11-07,,0,Prime,0
2024-12-01,L00639,Gold Loan,East,B003,97348,97348,60,2024-12-22,,0,Prime,0
2025-01-01,L00639,Gold Loan,East,B003,97348,97348,90,2025-01-13,,0,Prime,0
2025-02-01,L00639,Gold Loan,East,B003,97348,97348,60,2025-02-14,,0,Prime,0
2025-03-01,L00639,Gold Loan,East,B003,97348,97348,60,2025-03-14,,0,Prime,0
2025-04-01,L00639,Gold Loan,East,B003,97348,97348,60,2025-04-01,,0,Prime,0
2025-05-01,L00639,Gold Loan,East,B003,97348,97348,60,2025-05-15,,0,Prime,0
2025-06-01,L00639,Gold Loan,East,B003,97348,97228,60,2025-06-23,,0,Prime,0
2025-07-01,L00639,Gold Loan,East,B003,97348,97228,60,2025-07-25,,0,Prime,0
